text,true_label,pred_label,probability
24号刚到的机器，当时声音就时有时无的，无奈送货小哥已跑远，回家后功放完全失踪。知道自己人品爆发，中大奖了“申请更换”。第二天下午又是那个小哥，拿到东西一顿看啊，望眼欲穿的。最后人家终于发现在机器右上角有一个火柴头大小的污渍（可能是外包装上的不干胶）最后以外观有污渍不能给更换为由，让我直接斯巴达了，经过跟客服的20分钟唇抢舌战，劳动人民是不可战胜的！！！,1,2,0.6689813733100891
上午下单下午到，只有京东能做到。,3,4,0.8407289981842041
垃圾。后悔买了。质量也不好,1,7,0.9755168557167053
？你说一次了！在于今年下半年将有可能被我,1,3,0.35641250014305115
太棒了，性价比很好必须给好评。,1,7,0.39965635538101196
差评买完就降价！每次从京东买完东西都得盯着！是不是降价了！,1,4,0.7861630916595459
包装很旧，还很脏，有碎屑，体验不好，就给人旧的感觉，太差啦,4,1,0.8766265511512756
速度快，产品优，态度好，京东一直没让我失望！,4,3,0.5235142707824707
外观放库房好几年了吧太脏了,4,1,0.6866362690925598
快递员送到楼下打电话说：我给你放电梯里你在上面接一下，我说不给送上来吗？他说：这样不是省力点吗？,3,4,0.34045645594596863
还可以的。可惜快递像龟是的,7,1,0.4053891897201538
东西很不错，下次还会再来的，老板很牛，快递很牛,4,5,0.5407063364982605
三件都收到了，质量相当不错，一如既往地好,7,3,0.7930328845977783
东西很好，京东送货很快，物美价廉,3,1,0.3264014720916748
我想问这是正品吗？怎么感觉被坑啦！,7,4,0.9504544138908386
无包装，液体泄露。内部无缓冲及填充物。很差，根本不像正品。,4,1,0.9281710982322693
售后服务差，买前跟买后的态度都不一样 以后都不会再买了,7,1,0.4403650462627411
不好，不好，，，，，，，,4,7,0.6298699378967285
系统升级很麻烦！耽误了几天时间，而且我打电话去客服，一共两次，得到的答案都是不同的，我有点晕了，不是一家公司的么！,0,1,0.8504664301872253
实物没有质量认证标，但是宣传页有，且无说明,4,7,0.5830681324005127
浴花第二天就坏了。毛巾还没用。方巾没啥用。,4,9,0.7708357572555542
一般！！！！！！！！！！！！！！！！！！！,3,7,0.481340616941452
还可以，性价比高,1,5,0.7706876993179321
总是死机,2,1,0.5310688018798828
买完就降价了，不给保价，服务超级差,3,4,0.7588794827461243
*上次买有*，个包装非常好这次买20个包装垃圾的*,3,4,0.4953575134277344
京东很快捷，当天到手，M3很简单漂亮，速度也很快，大小刚刚好。,1,8,0.8676521182060242
配置太低，价钱不合理，无任何亮点！,1,8,0.9300232529640198
还没吃 烧烤买来用的 赶上活动买 还是可以的 一站式购齐所有的吃的 京东很方便,3,4,0.7018643021583557
不想多说什么，找客服，爱理不理的态度，直接上图！怀疑那么多好评的真实性～,3,4,0.5852649807929993
宝贝暂时还没拆。快递公司 态度极其恶劣！！极其恶劣！！极其恶劣！！让我很不爽！！第一次遇见！！！让我开始对京东有不满！！最不满意的一次！！,4,1,0.7186068296432495
还行吧，感觉可以满意。好评！,4,1,0.8005078434944153
不好 感觉洗了不干净,4,7,0.5248796343803406
物流太慢一个星期才到货,7,1,0.46334579586982727
挺不错的 方便的很 京东快递还是很快的,3,7,0.2987143397331238
刚收到货就降价了*！什么售后什么客服，都是机器人，没解决任何问题！！！亏我这么信任京东,4,1,0.8667734861373901
各方面都不错，刚开始以为送货员把发货单号写错了，结果是邮局弄错了，误会京东商城的送货员了，在这里向京东商城道歉。,8,1,0.4512259066104889
送货快价格低，包装完好，还会购买。,3,4,0.8464067578315735
不好不好不好不好不好不好,1,4,0.6246158480644226
有毒么卖家，就这东西也要在网上卖，是不是应该摸摸自己的良心,3,7,0.6467413902282715
非常好，送货很快，很满意，下次还来…………非常好，送货很快，很满意，下次还来…………,1,3,0.7673764824867249
很一般，没有防脱效果,4,7,0.9787832498550415
好好，比超市实惠，物流快，服务好。,1,4,0.9665918350219727
不给力，物流太慢且包装随意！！！,3,4,0.8224927186965942
给一颗星纯属因为工号9057态度不好 死板生硬,1,7,0.47500142455101013
我也不说啥，上图自己看，就这还是5.31最后一天抢的，第二天没活动价更低了反倒，让舍友笑死了快,4,1,0.48134857416152954
太差，产品差，服务也差。慎重考虑！,1,7,0.8094373345375061
一般般，最受不了的就是京东降价，买完心里很不舒服，而且只有七天价保，什么鬼，刚刚买完就降价一半。。。亏死了。。。,3,1,0.8154699206352234
很划算，今后还会继续购买的！,1,4,0.9511120915412903
用着很舒服，价格也便宜，很实惠，很划算，推荐购买，超值的,7,4,0.983954668045044
都不错，就是不错，有十个字了吧！！看图,3,7,0.7418652772903442
京东一如既往的好，值得信赖！,1,3,0.5039768218994141
差评！！！,1,7,0.5064374208450317
终于等到了心爱的东东 怀着忐忑不安的心（不是在意货物更在意的是小店的诚信和承诺） ，拆除包装首先感觉到的 是包装的用心和细心， 打开包装感受的是温馨和友爱， 卖家的诚意和热情让我为等待时候的 忐忑心理而惭愧， 面对卖家的坦诚、 真诚和友善我热泪盈眶， 心里悠然而生的敬佩和感激 （虽 说是自己花钱买东西，可这份交易的信任和喜悦远远大于交易的本身）之情难于言表，我一 眼看的不是货物， 而是手捧卖家那份热情洋溢的亲笔书信， 感受那种好多年不曾再有过的欢 快和喜悦（十几年前收到远方朋友的书信的心情） 。经过一次心灵的洗礼，心情久久不能平 静，轻柔细腻好像恋人的皮肤，丝滑温暖（也可能是本人没有见过在好的东西， 消费费低，呵呵，避免广告嫌疑） ，超出想象的满意、舒服。对卖家的 诚、信、至、义万分 之万的满意，最后祝你 生意兴隆 万事如意！,4,7,0.6833985447883606
太棒了。。。一模一样，我特别喜欢。。。。特别爱。。。。喜欢的抓紧,1,7,0.9466246366500854
东哥不厚道，泡了奶茶妹，以后的评价都是这个了。,3,4,0.9145303964614868
被压过了，还好里面没事，京东的物流如果跟其他快递一样的话还是京东吗？,3,4,0.618588387966156
东西已收到。包装盒完好无损。很满意。物流也快。快递小哥服务态度也好。很满意的一次购物,1,4,0.9318422675132751
如标题所述。质量还不错，没在维修上出现问题,2,1,0.9316790699958801
这么大个京东说话不算话，我26号中午12点多订的*块钱，到下午4点多就*块钱了，当时我就联系客服了，他们说我签收就退那*块钱，我当时也下新单了，确实是*，现在签收了不给退了,1,3,0.938552737236023
头一次给差评.,7,1,0.7855674624443054
半个多月了都没收到货，也没个说法,4,7,0.5985752940177917
最终在重中之重重中之重重中之重,3,4,0.4817388951778412
感觉还不错，不知道洗洗怎么样。,7,4,0.9752805233001709
假货欺骗消费者,7,4,0.5383023619651794
1.可以轻松更换外壳。2.电池续航能力一般情况下可以达到5天左右，表现比较出色。,2,8,0.763722836971283
真漂亮，我喜欢，质量好，跟描述的一样,5,7,0.8865341544151306
"物有所值,看来安徽人民币江苏人民实在得多",9,2,0.2897798418998718
东西本身还不错，刚购买到货就降价了*不能保价，让人很不爽。,1,4,0.8247898817062378
中国的垃圾人永远是垃圾的逻辑，垃圾的处理事情的方式，CNN,1,3,0.48192137479782104
怎么今天早上发的评价都不给上，这是什么意思？,3,4,0.7931658625602722
家里用的，还行,1,5,0.9454624652862549
活动说可用卷减*元，可购买时用不了，买后也不返现，客服也LJ，退货还说得要发票，可里面根本没发票，看评论说没发票退货还要发扣钱，坑die，连退货都成问题，京东售后太差了，从此以后不在京东购物了，坑die的。。。,1,4,0.6676754951477051
不错，一分价钱一分货，性价比不错，希望京东常推活动！,3,4,0.59932941198349
不错，物流很快，东西也非常完美，很愉快的一次购物。,1,7,0.45866677165031433
一般一般一般。。。。。。。。。,1,7,0.5529698729515076
昨天拿到商品，商家说保真，我查了一下，官方网站根本查不到我所买的商品的防伪码，希望京东能打击这样的假货，让客户放心在这个平台消费,7,1,0.4865518808364868
不错不错 赞赞赞\(≧▽≦)/\(≧▽≦)/\(≧▽≦)/,4,3,0.5555201768875122
一如既往地支持京东一如既往地支持京东,1,3,0.5933029055595398
双十一活动购买的，不错，买三免一活动，划算！,7,4,0.923782229423523
质量杠杠的，物流配送速度快，还会继续购买关注这个品牌。,7,4,0.5538040399551392
刚拆开，盒子好脏，像是被别人用过一样，物流倒是挺快的,1,4,0.9530083537101746
买了没几天就降价了，而且还不退差价，态度恶劣，差评,7,1,0.5052834749221802
太小了 质量一般 速度更是垃圾,7,3,0.6277962923049927
我了去，太大了！给力！屌丝男士装13神器,1,7,0.6785247921943665
比超市便宜，送货方便，快递员很尽心，大热天直接送到楼上。,1,4,0.8158096671104431
发货超级慢，到货太晚！,1,7,0.3444136083126068
不错，昨天拍的，今天到了，价格实惠，孩子们又喜欢，不用常常跑超市了，点赞有京豆，必须的。,3,1,0.35388657450675964
帮朋友买的！机器质量没的说！外观也没问题！配送很快！支持一下！,8,1,0.971580982208252
很实用，里面列出的一些用法，基本都是在实际编程工作用得到的，而且是常用的。象static很多书都是一带而过，这本书里说得很详细，因为在实际工作中，经常会用到，从数据库查出数据存到一个数组里，以加快程序速度。还有一些控件的属性，列出得比较详细，也讲到了用在什么地方，一看作者就是个有实战经验的人。强烈推荐给初学者。,0,8,0.8154247403144836
不满意，为什么全是英文版，又没说明书，怎么使用,1,4,0.5931244492530823
不错 挺好的 差不多可以用一年了,4,1,0.9306997656822205
手机还没用十天就有质量问题，还不能退货了，赠送的30天退货保险还需要什么质量检测证明，我曹的！完全没有原本的退货方便，**！,3,1,0.9773504734039307
非常不好，产品不好都没有问题关键客服素质太差说话态度无语说我照片的模糊,3,1,0.8142620921134949
一般般，一般般，一般般，一般,9,7,0.47255662083625793
才买几天，就有这样的条子，质量不好，有点失望，下次在也不买了,1,7,0.9798219203948975
系统，外观都是挺好的，就是内存凭空消失了4个G的内存！说好的16个G都没有，而且我是在25号早上定的，明明显示是当天到，结果26号早上才到，我希望客服能给我个合理的解释！,1,8,0.493308424949646
很不爽……我昨天买*，今天就卖*！价钱这样变。怎么让消费者满意，又不能补差价，还是*，价格如果有差，还会补回给消费者！第一次在京东买，也是最后一次。,4,1,0.4935925304889679
感觉比较放心在京东上面买东西，售后比较好，快递也快，其他体验也挺好的。希望有问题可以很好解决。,3,1,0.48940595984458923
垃圾京东，强行绑银行卡，强行开通京东金融，不能改绑,4,1,0.9033951759338379
电话非常差，打电话时常断线，电池待机时间很短 有时候电话打不出去,1,2,0.8553902506828308
好评，非常满意,1,5,0.5146388411521912
下完单*，还没收到货价格就成了，*太坑人了吧。第一次发货从京失望到底,1,4,0.8395580649375916
东西还行，就是商家太让人失望了，缺货了还让我购买，买了以后告诉我没货，呵呵了,1,7,0.8405113816261292
东西，还没试过，不过就赠品而言也太垃圾了,5,4,0.9642910361289978
吴镇小学是嘉善的体育强校，得第一名，截棍的。,3,9,0.26101112365722656
双11活动刚买的 就差一天12日就降*，京东自营 ，这叫啥事，问售后说以网站价格为准，京东也骗人，看看吧，以后的活动不可信 ，对京东失望了。,1,4,0.8579984307289124
有点不开心，这样好么，刚买完就*！心里难受,7,4,0.9512696862220764
打开第一盒挺好的，第二箱就这样子了,4,3,0.9787478446960449
正品。跟我在店里看到的一样。,7,4,0.514488935470581
说好的送货上门为何不送？放到楼下还让我自己去拿、怪不得一直搞不过顺丰、垃圾,3,5,0.5030218362808228
不是说够*送礼品么。。礼品呢。。两个订单走一个快递。。差评,7,1,0.5839269757270813
好好好好好好好好好好好好好好好好好好好好好好好好,3,4,0.27928626537323
少一个100m的赠品，不靠谱！,4,1,0.6391592621803284
二次购买，感觉还可以吧,1,5,0.6535987257957458
非常好感谢，质量非常棒棒滴，性价比高，品质优良。非常给力，快递京东最棒滴。隔天到达。省心省力。现在京东是首选平台。为啥？服务好。快递小哥辛苦送上门不管是多远隔天，品质还好。你为啥不来京东购物，打折还大。,3,4,0.7471327185630798
品质有保障，物流服务好，现在家里的东西能在京东买的绝不去其他地方了。,3,4,0.6567670702934265
差差差差差差差差差差差差,4,7,0.671694278717041
很好很好，简单实用。,4,1,0.6780110001564026
"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",1,7,0.9067988991737366
说的赠品呢，什么没有，，我选了半天真无语,4,1,0.911176323890686
还可以，呵呵，值得值得拥有，性价比高，呵呵，可以购买！大家快来！,1,3,0.33094310760498047
京东什么时候把赠品也拿出来卖钱了！,4,1,0.5429181456565857
刚拿到货。还不知道效果怎样。不过快递挺好的,1,4,0.8957222104072571
头天晚上看中，没想到第二天活动送了那么多东西！ 这款是从三十几款中选出来的，超喜欢,8,4,0.2965085804462433
送货很快,1,5,0.5536432266235352
我购买了 ACER 4935G 的 都是LED屏幕，质量明显不是一个档次。这个4736Z的屏幕似乎是一样的，但是仔细看效果差很多，我都怀疑是雪花屏了。,8,2,0.5051923990249634
东西好，物美价廉，下次换来购物,7,4,0.4665864109992981
东西不错，发货也快，晚上定，早上就到了，神速,3,4,0.8601469397544861
还行，正品，618怎么不搞活动呢？,1,4,0.9509055018424988
送货速度很快，美中不足就是刚到货，就降价了。,1,4,0.7399541735649109
这就是在京东买的尚品实木沙发 退款比登天难,3,9,0.471473753452301
太慢太慢太慢太慢太慢太慢太慢太慢太慢太慢太慢太慢,1,3,0.3979686200618744
收到，还没有用，是正品，以后再追评。,1,4,0.9791924953460693
差劲，小的不得了，骗人，笔小鼠标都小,3,1,0.7234154343605042
发货速度太慢了，物流也慢，网上购物以来从来没有遇到这么慢的。购买的时候显示的有货，等过了几天问怎么还没有发货，客服告诉我说没有货，其他不想多说什么！,1,7,0.5066355466842651
不要相信花花公子的品牌！赠品、买一送一的都是骗人的！我被坑了！,7,4,0.9363279342651367
朋友推荐的，收到实物应该是好东西，给个好评,7,5,0.37091776728630066
宝贝昨天就收到了，满满两箱，每件宝贝都是单独加了包装的，都认真检查过没有质量问题，活动价蛮划算的，感谢细心的卖家，辛苦快递师傅了！,4,3,0.7053855061531067
挺不错的！质量和超市一样。值得信赖！继续用京东，给力又轻松！,3,4,0.9711039662361145
没有收到何来已签收？,7,4,0.4876387119293213
不是京东自营的东西不要买,7,1,0.5898504257202148
扔垃圾桶了,1,7,0.837508499622345
太伤心了 一网购就京东 结果京东发错货 我这边当即申请换货退货了 可京东迟迟不处理 （因时间来不及 当天又重新买了 ）货已经退回去四天了 客服推来推去 还是“京东上门取货”,3,1,0.5513993501663208
超过10个字才能获得京东豆 我只能说物美价廉了,7,4,0.423862487077713
缺斤短两的产品，什么都不知道的客服，绝配！,1,3,0.8961883783340454
有啥地方考古发掘的横幅反馈,1,3,0.4859594702720642
声音小小毛病不段,2,1,0.957862913608551
差评，京东玩文字游戏，在线咨询有赠品，购买后，就随机5选1，差评，差评，差评,1,4,0.7604407072067261
一般一般一般一般一般,4,7,0.46282246708869934
一分都不想给，连个快递都不会送，第二次送到家，要是别人不告诉我几别人百块钱就白花了,4,5,0.2945305407047272
差差差差差差差差差差差差差差差差差差差差差差差差差,7,3,0.5117173790931702
快递员非常差劲！ 竟然让我去拿！态度特别差！语气非常差！非常不负责任！晚送了4个小时给我！最差的快递员！,1,4,0.41842710971832275
返回键还占用屏幕一行，看起来特别不舒服，设计的太差了,1,8,0.37613028287887573
LED屏，比我的老HP好多了，清晰。性能不错，日常应用做够用了！,8,1,0.9718205332756042
买来送妹妹当礼物，结果一起下单的礼品包装盒并没有发，也是醉了,1,4,0.9477087259292603
性价比很不错，帮朋友买的一次买了四台，不错。,1,5,0.722938597202301
质量不错，物美价廉质优，很便宜，很实惠，下次再买的，快递师傅超给力，赞一个！,3,7,0.6523829698562622
不好，不好，不好,9,7,0.46357762813568115
是后面有黑点 无语中,7,1,0.6112735271453857
失败购物，物流，客服太离谱。,7,1,0.3502919375896454
反差太鲜明，京东以后不敢来了。质量太差,3,7,0.4845291078090668
买无数次了，铁纸特烦人，每次撕掉都有余胶残留，这次一定差评，再不改进不想再买了。,3,1,0.5210028290748596
我的东西应该25号到今天才到,4,7,0.6414399147033691
太干巴了，，，，和照片差距极大。。。。。。。。。。。。。。。失望！！！！！！！！！！,3,7,0.9031200408935547
外观不错，屏幕大，显示效果好，侧看也看得清楚屏幕画面。送货快，赞！,8,1,0.9777918457984924
搞什么？我买金色给我发一台银色，当我是色盲呵。,1,7,0.8537455797195435
京东快递很快，就快递可以，其他就很普通。,7,1,0.38119223713874817
11月25下单 12月7号才收到 要不是不给星不能评论 我特么一星都不给 绝对差评 马上退货 要买的慎重了,7,4,0.47815102338790894
用来放高清，用hdmi接到电视上效果真的不错，哈哈。以后试试当BT机用,8,1,0.9278188943862915
东西不错，挺喜欢的，价格便宜,7,1,0.7727217674255371
非常不错 买了好几次了 快递小哥服务态度很好 物流很给力,4,3,0.9407284259796143
很好用，而且实惠！,5,4,0.4345177114009857
哎，不好用，真不好用,1,4,0.7381677627563477
真是懒得换 还得邮走 漏了不说还都是灰,4,7,0.9760751128196716
双12一点都优惠差评.......,1,4,0.6310528516769409
付款方式用的是 货到付款 *** 还可以** 结果根本没法支付 价格还是一样的,4,7,0.3697061240673065
东西很好，我很满意，发深圳隔天就到了。,7,1,0.5474187731742859
大品牌有保证，一次愉快的网购!,1,4,0.9459956884384155
有破损，快递员拒绝验货！我找谁？,3,4,0.7408242225646973
待机还挺长，性价比较高,2,1,0.9317805767059326
商家客服都是托儿所出来的，不理人,7,1,0.5574669241905212
太脏了，全是刮痕，跟垃圾桶里捡来的,4,1,0.8171238899230957
正品，一直喜欢这个品牌，包装精美。,7,4,0.9515733122825623
不错。多次购买了。 自营的快递速度真是没话说 杠杠的！沙沙随啦。老哥们。开车一定要记住直播哦?,3,4,0.7583479285240173
不想多说,9,7,0.7226406335830688
相当差劲，waif没信号,9,1,0.9795978665351868
京东的服务真的很差！很差！很差！客服人员真的很懈怠！再也不来这买东西了！恶心完了！,7,4,0.4685863256454468
"质量非常好，与京东描述的完全一致，非常满意,真的很喜欢，完全超出期望值，京东发货速度非常快，包装非常仔细、严实，京东快递服务态度很好，运送速度很快，很满意的一次购物",3,7,0.5673413872718811
服务不好！态度太差！差差差！,7,9,0.9632229208946228
太坑了，买了东西以后价格就下*申请价格保护还不通过！后来和*较一下，也要贵一些！这次京东购物很不满意！！购买时说什么六一八活动，结果还被坑！,4,1,0.6431608200073242
挺好，货物已收到物流很给力，操作也挺方便,1,5,0.5670185685157776
降价太快，昨天和今天差异*多元，真心感觉被欺骗！,1,4,0.6773556470870972
不错，正品，物流是相当快，比起之前几年的6.18强很多。希望能帮上你！,1,4,0.8941187858581543
闹心，昨天买的今天就降价了,1,4,0.8578714728355408
感觉样子还可以，就是机身有点厚拿在手上有点重.前端的面板设计的挺漂亮的，是铝合金的很有质感，只是红色的LOGO是个败笔，内屏看起来有点小，但是颜色做的不错,2,8,0.9825312495231628
一般般而且宣传有虚假信息，不建议购买。,1,4,0.4812682271003723
本子外观不错，可惜显示稍差，真心这个价位这样的显示效果，我只能说，太差,1,8,0.9715901017189026
送货员态度非常好，京东，能给送货小哥加个鸡腿吗？谢了,3,4,0.5067916512489319
信赖京东自营，售后服务快，产品保证原装正品，送货小哥速度快，态度好。,1,4,0.5811781883239746
黑商家售后就不给开纸质发票,1,7,0.8384106755256653
恶心，一股子酸死，颜色还不符，大家顶上去，让所有人看到,7,3,0.9716861248016357
替人买的，结果充气包不够多，收货时壶口管子已经断了。但是京东售后立马补偿了500京豆。,4,1,0.35048583149909973
送货很快，第二天到贸。服务态度给百分。,4,1,0.34187328815460205
还不错！挺便宜。京东配送，速度就是快！,1,4,0.600238561630249
打开包装结果是这样，给我了我一种不好的感觉,4,3,0.4335688650608063
声音不错，当个小容量的MP3听歌很好。,2,1,0.9774854183197021
"相当不错了，主要先拿来看pdf的,推荐大家买啊！",1,0,0.9624015688896179
货还没收到订单都完成了，连物流信息都看不了，谁能告诉我该找谁！！！,4,7,0.35056018829345703
好的就是好的，京东商城的没的挑非常满意,3,4,0.7883896231651306
挺好的 客服解决问题也比较快,1,5,0.8620060086250305
不想说了，累,1,7,0.8962959051132202
京东一直是我可以信赖的商城，方便又实惠,3,4,0.743248701095581
已经是第九次购买了，质量很好，用着放心，下次还会继续光临！,5,4,0.9377705454826355
如果选择周六日订货就只能在周四左右订，否则超过三天就要求用户取消订单重新订认为不人性化，应当是在10天内在用户的要求下都可以才好,8,0,0.4726904034614563
不知道有没有跟我一样纠结于，M3和M3青春版之间的呢？,1,0,0.973186194896698
就想给个差评，给京东这几年的服务。,4,1,0.6103764772415161
物流太慢了，而且没有更新，手感有些硬，,7,1,0.8865067362785339
好的东西就要分享，性价比超级喜欢！给大家强烈推荐！京东自营的东西有保障，也有口碑，谢谢京东给力的服务！让我们小众们生活得到了改善！,4,3,0.4660780131816864
以小重大，哎社会就是多了这样的商家。才让人与人的信任一点一点荡然无存。315应该多一些规则,3,4,0.3490822911262512
很好(?▽?)，京东自营购物就是便捷,7,1,0.38650888204574585
"还不错,挺好用的.就是VISTA慢了点.本来以为繁冗的装机程序也被省掉了,开机就能用了.还很贴心的预装了飞信等实用软件.",8,2,0.9464297294616699
老公买错了，想着麻烦不退了，结果太失望了，质量不行，,1,7,0.7418206930160522
和图片有很大相差，不怎么好，后悔买,7,3,0.5209969282150269
质量不怎么样。问题是里面居然有个钉子！这算什么？？？,7,1,0.4836117625236511
很块多次购买质量好很开心的一次购物下次再来了。好评,4,7,0.4259820878505707
正品，包装没有开封过。PS：我上次买了个手机，包装都是打开了的。运行速度快，散热好！还送了包包和内存条！把附送的内存条装上运行速度快了很多！,8,1,0.9585984945297241
不好用，内存小，开关键设置的地方经常会碰到了锁屏，麻烦，太重了,1,8,0.8370213508605957
卖家态度极差,1,7,0.8384976387023926
你给广告费更广泛更丰富会很尴尬,7,4,0.690952479839325
不好不好不好不好不好不好不好不好不好,3,4,0.6515113711357117
我的机子音箱听起来刺耳 跟手机喇叭似的  不知道其他人的怎样。。。摄像头塑料的感觉被摸过脏兮兮的，材料问题？,8,2,0.6918109655380249
有异味，以前购买还有盒装，这次直接用袋装，感觉最差的一次购物,7,4,0.8831637501716614
电池不耐用，而且后摄像头还装斜了,1,2,0.6874658465385437
一般吧，价格变动太大，有时候还买不到，购物体验不好,1,4,0.5580387115478516
没有想象中的那么好,1,7,0.9613623023033142
下大雨，快递小哥一样风雨无阻，东西也很漂亮，京东还是一无既往的值得信赖,1,4,0.7228557467460632
替朋友买的也不知道好不好，给个五分把,5,1,0.6121231317520142
哈哈，感觉还是可以，下次再来.,3,7,0.27353063225746155
好评，不好评都好卖！自营商品大家都会喜欢。京东比他宝好多了。,3,4,0.5421847701072693
东西不错，质量也挺好，有机会再次购买,1,7,0.917367160320282
刚买就降了***。搞什么618大促销。还不能价格保护。差评。,4,1,0.6881373524665833
但比108多了挂绳孔,2,7,0.9591279625892639
还不错值得购买挺好用,4,1,0.7998610138893127
唉唉唉唉唉唉唉,9,7,0.27361342310905457
一次特别不满意的购物，投诉无门，17号到了配送，一直等到24号，客服电话打不通，给114打电话才找到了呼市的配送网点的电话，才知道有部分商品丢了，期间也没人打电话告知，还是自己打电话问出来中途包装破损丢了，如果一直不打电话估计杳无音讯了，最讨厌的是想打电话问问什么情况，没有专门的投诉窗口，这就是京东，第一个用这个软件，却让人特别失望,4,1,0.732376217842102
外观漂亮，商品质量很好，服务好，送货快。,1,2,0.5830468535423279
京东配送是个大坑。电话不打，直接把货仍在别人家。也不跟对方确认，扔完就走。,1,3,0.42553555965423584
东西还没收到，居然就已经完成收货，坑,1,4,0.6682556867599487
这一颗星是给物流的，太失望了，下了订单三天了还没出库，说的次日达结果等了四天半,4,1,0.421882688999176
说好有赠品的！货到了！赠品没了！欺骗 消费者,4,1,0.8720252513885498
"看了楼主的发言,不由得精神为之一振,自觉七经八脉为之一畅,七窍倒也开了六巧半,自古英雄出少年,楼主年纪轻轻,就有经天纬地之才,定国安邦之智,古人云,卧龙凤雏得一而安天下,而今,天佑我大中华,沧海桑田5000年,中华神州平地一声雷,飞沙走石,大舞迷天,朦胧中,只见顶天立地一金甲天神立于天地间,这人英雄手持双斧,二目如电,一斧下去,混沌初开,二斧下去,女娲造人,三斧下去,小生倾倒.得此大英雄,实耐之幸也,民之福也,怎不叫人喜极而泣.......古人有少年楼主说为证,少年之楼主如红日初升，其道大光；河出伏流，一泻汪洋；潜龙腾渊，鳞爪飞扬；乳虎啸谷，百兽震惶；鹰隼试翼，风尘吸张；奇花初胎，皇皇；干将发硎，有作其芒；天戴其苍，地履其黄；纵有千古，横有八荒；小生对楼主之仰慕如滔滔江水连绵不绝,海枯石烂,天崩地裂,永不变心.",1,0,0.9831830263137817
轻，非常轻，很好，比期待中好很多，这次发货也很快隔天就收到了！,8,7,0.3639432489871979
刚买就降价，只能给差评。,1,4,0.49526089429855347
东西不错?，给老婆大人买的，还行?没买贵,4,1,0.8612469434738159
要的一个赠品没给啊，请回复,4,1,0.8683169484138489
挺不错，而且快递也很快，上午下单，下午就到了，就是唯一不满意的是有一个露了点，感觉挺不好的。,4,7,0.6800419092178345
不错 确实不错 质量更更的，京东直营 值得推荐,4,7,0.705675482749939
好好好好好好好好好好好好好好好好好好好好好好好,7,4,0.27494096755981445
赠品呢？赠品呢？赠品呢？承诺做不到？我这京东骨灰级客户就这么敷衍吗？,4,1,0.5364958643913269
门帘的地方线都开了我也是醉了，要不是太冷我真想退货再换一个,7,9,0.9647130966186523
但意就太貴了呀,2,7,0.837248682975769
上当了！质量不怎样！,4,7,0.962388813495636
挺好的，速度挺快，也挺好看，物流很快，上午下单，下午到,1,7,0.7472923994064331
京东自营就是好，质量有保证，而且物流速度够快，晚上十一点下单，第二天中午就能收到。不错！其他物流是没法比的！以后买东西就买京东自营。,1,4,0.6039427518844604
买了好久了 忘记评价了 一直在用 挺好用的 不错 好评,1,4,0.9501280188560486
东西非常好，购物很满意！东西非常好，购物很满意！,1,4,0.3635132908821106
售后服务太差,7,1,0.7026498913764954
京东服务越来越差，差价不退，等我是铜牌会员的时候京东的钻石会员59免运费，当我是钻石会员时79才免运费，然后几天后变成了99免运费，一家之言霸王条款，就是想让你多买凑单多消费,3,4,0.8013211488723755
完全不会发烫，425的CPU在耗电方面绝对放心。,1,8,0.5630000233650208
在京东购物方便快捷，超市都懒得去了，这儿还送货上门,3,4,0.49163082242012024
颜色不真实！！！不知道怎么设置，看着很不舒服！！！谁给指点一下,8,7,0.3515985310077667
货不对版还是要到实体店比较好。,1,7,0.7455783486366272
对这次京东的配送员很失望，竟然把东西放在了我不知道的地方，要我自己去拿，很无语，配送员差评！,1,4,0.6373434662818909
员工最重视的事情：晋升和加薪。  权和钱！哈哈哈！,0,1,0.46885383129119873
很不错哦！刚开始买有点担心，正品，大家可以放心购买哦，材料费一百八，倒也合情合理，,5,7,0.519544243812561
买的东西太多，来不及一一评论 暂时都不错，就是这样子的。。。。,3,4,0.3814396262168884
借618机会买的，质量一如既往好,1,3,0.44014596939086914
发货速度挺快的，送货也快。东西挺好的，唯一不足的就是没有袋子,1,7,0.9004472494125366
我色盲，看错了?,7,1,0.8418158292770386
为什么不能零星,7,1,0.40457841753959656
这么实惠还弄这么好箱子，成本不小，很有诚意，很好，一次买了很多,3,4,0.9694939255714417
物流太不给力，乖了一个多星期！,7,1,0.3332982659339905
说可以开耗材，买了又不能！！,7,4,0.46974244713783264
还是国产机的老毛病电池容量及低，不拍照还好，一拍照估计能用两天就不错了,2,1,0.923096776008606
配置性价比高,1,2,0.60036700963974
坚信品质！我喜欢！已记不清第几次买了！,3,2,0.44724273681640625
质优价廉，送货快，送货员态度好,1,4,0.4004124402999878
"不能当时提供发票,说给邮寄,现在还没有收到发票,感觉被欺骗了",9,1,0.3626806139945984
刚买了就掉价，还什么鸟秒杀，京东也越来越假了,1,4,0.9150119423866272
订的29，发的28→_→第三方越来越6了,7,4,0.771112322807312
下次不买这个牌子，也不在京东买东西了……,7,4,0.4572574198246002
